,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,8973965897995.0,9297810872565.0,7739128121334.0,8615363154443.0,11049024104831.0,14678799605798.0,17144251446632.0,17681913026177.0,19735646137250.0,34211128942240.0
1,Các khoản giảm trừ,-59783311660.0,-98592775013.0,-33092915485.0,-50772664226.0,-72187214867.0,-107663860948.0,-143570366109.0,-171124375178.0,-188587772416.0,-334674383087.0
2,Doanh số thuần,8914182586335.0,9199218097552.0,7706035205849.0,8564590490217.0,10976836889964.0,14571135744850.0,17000681080523.0,17510788650999.0,19547058364834.0,33876454559153.0
3,Giá vốn hàng bán,-8244494727893.0,-8309982541638.0,-6537985006949.0,-7153297291319.0,-9064872939048.0,-11792052183391.0,-13539967588262.0,-14076055770112.0,-15948760134458.0,-27949348024381.0
4,Lãi gộp,669687858442.0,889235555914.0,1168050198900.0,1411293198898.0,1911963950916.0,2779083561459.0,3460713492261.0,3434732880887.0,3598298230376.0,5927106534772.0
5,Thu nhập tài chính,23797867875.0,18739496430.0,1327860382.0,5265793888.0,8794872100.0,6846027091.0,16820020734.0,2368958316.0,16326114795.0,54036974170.0
6,Chi phí tài chính,-84970680816.0,-90254654225.0,-430803003461.0,-181560472623.0,-56475629564.0,-66345864211.0,-133678118497.0,-161541087492.0,-118252734395.0,-141471203463.0
7,Trong đó: Chi phí lãi vay,-83525727307.0,-79682197799.0,-81048729469.0,-73196281440.0,-54981032499.0,-61109039390.0,-115367610418.0,-154416694276.0,-104380274160.0,-94143431408.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-262496218357.0,-354954031945.0,-423930312468.0,-553623183284.0,-774978169326.0,-1170069069426.0,-1361807553507.0,-1420855653447.0,-1687654952494.0,-2828208644376.0
10,Chi phí quản lý doanh  nghiệp,-113373916451.0,-129618733552.0,-117548223185.0,-133281909539.0,-187936351549.0,-345868153940.0,-475831697930.0,-505572794605.0,-501819303928.0,-673996996684.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,232644910693.0,333147632622.0,197096520168.0,548093427340.0,901368672577.0,1203646500973.0,1506216143061.0,1349132303659.0,1306897354354.0,2337466664419.0
12,Thu nhập khác,3181797660.0,2661863738.0,1626760778.0,47317460372.0,7394867935.0,4637809502.0,4760923089.0,5485848150.0,8861354013.0,8582642521.0
13,Chi phí khác,-2239943652.0,-1579562479.0,-12129659586.0,-3868981822.0,-1384144655.0,-2734037354.0,-4264680599.0,-8637683094.0,-36528186336.0,-33721752227.0
14,"Thu nhập khác, ròng",941854008.0,1082301259.0,-10502898808.0,43448478550.0,6010723280.0,1903772148.0,496242490.0,-3151834944.0,-27666832323.0,-25139109706.0
16,Lãi/(lỗ) ròng trước thuế,233007287265.0,335033546883.0,187111790696.0,590627966579.0,907379395857.0,1205550273121.0,1506712385551.0,1345980468715.0,1279230522031.0,2312327554713.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-64190342200.0,-79455050132.0,-113507690366.0,-139964060336.0,-182038883247.0,-249485408708.0,-315667183537.0,-279422477414.0,-259673455974.0,-521061271124.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,220310692.0,293307944.0,1941616332.0,-175856983.0,-484064550.0,3858482734.0,2879755229.0,2752113960.0,9485099588.0,19425559808.0
19,Chi phí thuế thu nhập doanh nghiệp,-63970031508.0,-79161742188.0,-111566074034.0,-140139917319.0,-182522947797.0,-245626925974.0,-312787428308.0,-276670363454.0,-250188356386.0,-501635711316.0
20,Lãi/(lỗ) thuần sau thuế,169037255757.0,255871804695.0,75545716662.0,450488049260.0,724856448060.0,959923347147.0,1193924957243.0,1069310105261.0,1029042165645.0,1810691843397.0
21,Lợi ích của cổ đông thiểu số,5866063304.0,13376498721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,163171192453.0,242495305974.0,75545716662.0,450488049260.0,724856448060.0,959923347147.0,1193924957243.0,1069310105261.0,1029042165645.0,1810691843397.0
23,Lãi cơ bản trên cổ phiếu,2239.0,2144.0,568.0,4383.0,6434.0,6481.0,4896.0,4308.0,4197.0,5223.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,4896.0,4308.0,4197.0,5223.0
