,CHỈ TIÊU,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Doanh số,799241570551.0,971615671505.0,858426396999.0,1189675981009.0,1394808945868.0,2017762219409.0,1390817869955.0,2006716634974.0,1675025244302.0,2890684773530.0
1,Các khoản giảm trừ,-1885917335.0,-2763608829.0,-3082416419.0,-16833244657.0,-20056590429.0,-37933326266.0,-31606121529.0,12152189303.0,-21065674358.0,-67799701625.0
2,Doanh số thuần,797355653216.0,968852062676.0,855343980580.0,1172842736352.0,1374752355439.0,1979828893143.0,1359211748426.0,2018868824277.0,1653959569944.0,2822885071905.0
3,Giá vốn hàng bán,-643940736114.0,-806602920046.0,-654383187236.0,-985116491742.0,-1102030072300.0,-1650914696480.0,-1047339860609.0,-1741287110808.0,-1287854668462.0,-2481751148932.0
4,Lãi gộp,153414917102.0,162249142630.0,200960793344.0,187726244610.0,272722283139.0,328914196663.0,311871887817.0,277581713469.0,366104901482.0,341133922973.0
5,Thu nhập tài chính,32986561209.0,86226821841.0,36806071427.0,129625758628.0,28269744499.0,71152587567.0,25992177169.0,238996232200.0,42160493275.0,203734756914.0
6,Chi phí tài chính,-72119437271.0,-99321021679.0,-100381350109.0,-136802439426.0,-131953619124.0,-177872326795.0,-148993203410.0,-224384443547.0,-167729016495.0,-228003400505.0
7,Trong đó: Chi phí lãi vay,-69357879929.0,-95831270465.0,-97145913587.0,-131468771600.0,-125624764071.0,-169544899267.0,-144353759091.0,-168204515423.0,-159700180338.0,-205329219110.0
8,Lãi/(lỗ) từ công ty liên doanh,7972031125.0,2731595957.0,5703156180.0,-4318747136.0,7938060852.0,2167528738.0,4645200262.0,1226724004.0,4136534441.0,3198179578.0
9,Chi phí bán hàng,-54178844381.0,-62138970614.0,-68644630604.0,-73374510184.0,-75533553276.0,-118352115996.0,-101952656348.0,-117646953189.0,-117671081495.0,-117995947422.0
10,Chi phí quản lý doanh  nghiệp,-61430232426.0,-89216051008.0,-68302214980.0,-96745665983.0,-94609027351.0,-142339785765.0,-78076992990.0,-137615782834.0,-100519872126.0,-127678512147.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,6644995358.0,531517127.0,6141825258.0,6110640509.0,6833888739.0,-36329915588.0,13486412500.0,38157490103.0,26481959082.0,74388999391.0
12,Thu nhập khác,1866365309.0,2340753578.0,3062925967.0,1162755918.0,7210186799.0,52032854177.0,3111808728.0,2523922963.0,2857462802.0,24955949732.0
13,Chi phí khác,-3430194213.0,-2109424071.0,-1436308507.0,-2834662672.0,-1773487045.0,-3766110203.0,-6092719917.0,2485588837.0,-2241024013.0,-10556392544.0
14,"Thu nhập khác, ròng",-1563828904.0,231329507.0,1626617460.0,-1671906754.0,5436699754.0,48266743974.0,-2980911189.0,5009511800.0,616438789.0,14399557188.0
16,Lãi/(lỗ) ròng trước thuế,5081166454.0,762846634.0,7768442718.0,4438733755.0,12270588493.0,11936828386.0,10505501311.0,43167001903.0,27098397871.0,88788556579.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-4499465784.0,-4528732355.0,-4556271576.0,-13906295492.0,-14021496773.0,-9807601562.0,-5508029593.0,-38920390727.0,-11085108699.0,-40363240461.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,1425445059.0,4096952580.0,37770209.0,11544312141.0,4389897796.0,5812447579.0,31354692.0,16281571521.0,1378949537.0,7580404794.0
19,Chi phí thuế thu nhập doanh nghiệp,-3074020725.0,-431779775.0,-4518501367.0,-2361983351.0,-9631598977.0,-3995153983.0,-5476674901.0,-22638819206.0,-9706159162.0,-32782835667.0
20,Lãi/(lỗ) thuần sau thuế,2007145729.0,331066859.0,3249941351.0,2076750404.0,2638989516.0,7941674403.0,5028826410.0,20528182697.0,17392238709.0,56005720912.0
21,Lợi ích của cổ đông thiểu số,-698101137.0,-7195395478.0,1985744949.0,1956107603.0,1473207966.0,7426335634.0,3220337899.0,20036387383.0,14767771360.0,54484408291.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,2705246866.0,7526462337.0,1264196402.0,120642801.0,1165781550.0,515338769.0,1808488511.0,491795314.0,2624467349.0,1521312621.0
23,Lãi cơ bản trên cổ phiếu,27.0,74.0,12.0,0.0,11.0,5.0,15.0,4.0,22.0,13.0
24,Lãi trên cổ phiếu pha loãng,27.0,74.0,12.0,0.0,11.0,5.0,15.0,4.0,22.0,13.0
