,CHỈ TIÊU,Q5 2013,Q5 2014,Q5 2015,Q5 2016,Q5 2017,Q5 2018,Q5 2019,Q5 2020,Q5 2021,Q5 2022
0,Thu nhập lãi và các khoản thu nhập tương tự,9174718000000.0,10312849000000.0,11991798000000.0,14568653000000.0,18220214000000.0,22641366000000.0,27682704000000.0,31287120000000.0,35606329000000.0,40773670000000.0
1,Chi phí lãi và các chi phí tương tự,-7070660000000.0,-7586884000000.0,-8295644000000.0,-10393205000000.0,-13423554000000.0,-17085464000000.0,-19852265000000.0,-21353921000000.0,-20035980000000.0,-23223586000000.0
2,Thu nhập lãi thuần,2104058000000.0,2725965000000.0,3696154000000.0,4175448000000.0,4796660000000.0,5555902000000.0,7830439000000.0,9933199000000.0,15570349000000.0,17550084000000.0
3,Thu nhập từ hoạt động dịch vụ,219433000000.0,440321000000.0,189988000000.0,409808000000.0,1526170000000.0,822989000000.0,883881000000.0,749200000000.0,908741000000.0,1241869000000.0
4,chi phí hoạt động dịch vụ,-86302000000.0,-86722000000.0,-92550000000.0,-71743000000.0,-69305000000.0,-109047000000.0,-189775000000.0,-226451000000.0,-323118000000.0,-351315000000.0
5,Lãi thuần từ hoạt động dịch vụ,133131000000.0,353599000000.0,97438000000.0,338065000000.0,1456865000000.0,713942000000.0,694106000000.0,522749000000.0,585623000000.0,890554000000.0
6,Lãi/(lỗ) thuần từ hoạy động kinh doanh ngoại hối và vàng,63400000000.0,65559000000.0,26565000000.0,102040000000.0,54247000000.0,61747000000.0,156272000000.0,124713000000.0,143539000000.0,116250000000.0
7,Lãi/(lỗ) thuần từ mua bán chứng khoán kinh doanh,696000000.0,3555000000.0,4160000000.0,-10104000000.0,16456000000.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) thuần từ mua bán chứng khoán đầu tư,-16199000000.0,-6931000000.0,-69645000000.0,10539000000.0,-12372000000.0,277881000000.0,464149000000.0,1293111000000.0,988410000000.0,92641000000.0
9,Thu nhập từ hoạt động khác,105296000000.0,296940000000.0,304992000000.0,736223000000.0,359978000000.0,251134000000.0,378101000000.0,452687000000.0,1133849000000.0,807767000000.0
10,Chi phí hoạt động khác,-28670000000.0,-189174000000.0,-130408000000.0,-371907000000.0,-222486000000.0,-121073000000.0,-136365000000.0,-104117000000.0,-272502000000.0,-120540000000.0
11,Lãi/(lỗ) thuần từ hoạt động khác,76626000000.0,107766000000.0,174584000000.0,364316000000.0,137492000000.0,130061000000.0,241736000000.0,348570000000.0,861347000000.0,687227000000.0
12,"Thu nhập từ góp vốn, mua cổ phần",6325000000.0,7820000000.0,8564000000.0,-14193000000.0,2816000000.0,2202000000.0,2334000000.0,-14931000000.0,3750000000.0,4226000000.0
13,Tổng thu nhập hoạt động,2368037000000.0,3257333000000.0,3937820000000.0,4966111000000.0,6452164000000.0,6741735000000.0,9389036000000.0,12207411000000.0,18153018000000.0,19340982000000.0
14,Chi phí hoạt động,-1860870000000.0,-1624353000000.0,-2078640000000.0,-2507759000000.0,-2896897000000.0,-3222791000000.0,-3951732000000.0,-4299189000000.0,-4405941000000.0,-4391593000000.0
15,LN thuần từ hoạt động kinh doanh trước CF dự phòng rủi ro tín dụng,507167000000.0,1632980000000.0,1859180000000.0,2458352000000.0,3555267000000.0,3518944000000.0,5437304000000.0,7908222000000.0,13747077000000.0,14949389000000.0
16,Chi phí dự phòng rủi ro tín dụng,492881000000.0,-620632000000.0,-842126000000.0,-1301913000000.0,-1629956000000.0,-1425091000000.0,-2410964000000.0,-4640222000000.0,-7487035000000.0,-5260021000000.0
17,Tổng lợi nhuận trước thuế,1000048000000.0,1012348000000.0,1017054000000.0,1156439000000.0,1925311000000.0,2093853000000.0,3026340000000.0,3268000000000.0,6260042000000.0,9689368000000.0
18,Chi phí thuế TNDN hiện hành,-150599000000.0,-221464000000.0,-221437000000.0,-243378000000.0,-386183000000.0,-421534000000.0,-571851000000.0,-662750000000.0,-1256692000000.0,-1961243000000.0
19,Chi phí thuế TNDN hoãn lại,321000000.0,-137000000.0,-461000000.0,0.0,0.0,0.0,-36599000000.0,1762000000.0,3811000000.0,793000000.0
20,Chi phí thuế thu nhập doanh nghiệp,-150278000000.0,-221601000000.0,-221898000000.0,-243378000000.0,-386183000000.0,-421534000000.0,-608450000000.0,-660988000000.0,-1252881000000.0,-1960450000000.0
21,Lợi nhuận sau thuế,849770000000.0,790747000000.0,795156000000.0,913061000000.0,1539128000000.0,1672319000000.0,2417890000000.0,2607012000000.0,5007161000000.0,7728918000000.0
22,Lợi ích của cổ đông thiểu số,-28000000.0,-136000000.0,-26000000.0,187000000.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Cổ đông của Công ty mẹ,849742000000.0,790611000000.0,795130000000.0,913248000000.0,1539128000000.0,1672319000000.0,2417890000000.0,2607012000000.0,5007161000000.0,7728918000000.0
24,Lãi cơ bản trên cổ phiếu,959.0,892.0,839.0,896.0,1510.0,1390.0,1563.0,1514.0,2106.0,2520.0
