,Unnamed: 0,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-689449040.0,-461589468.0,2445427820.0,716307608.0,-1616797072.0,6710654283.0,9622674346.0,-2457548512.0,-38783613735.0,-7808100552.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,6962825572.0,33340565995.0,15809197789.0,17407147735.0,22893533350.0,12185391279.0,16487745125.0,18570411974.0,20453915779.0,19549070799.0
2,Lãi trước thuế,4492187781.0,8832939297.0,4002352026.0,3505865295.0,2371989626.0,6323088919.0,4549882366.0,2869476316.0,9975672571.0,4085950579.0
3,Khấu hao TSCĐ,4002404035.0,3941989020.0,3713890531.0,3726813212.0,12078470468.0,-4078976032.0,3725336308.0,3887199549.0,3949941807.0,3782109748.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,-1107747782.0,1784337867.0,-129986112.0,-193038031.0,-1145774557.0,35746472.0,-345858190.0,2722090931.0,-1586113853.0,-342957710.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-424018462.0,-936799416.0,-1121223577.0,1081888957.0,-244211181.0,28050466.0,-743710400.0,-399934879.0,-895094698.0,-195102686.0
9,Chi phí lãi vay,0.0,19718099227.0,9344164921.0,9285618302.0,9833058994.0,9877481454.0,9302095041.0,9491580057.0,8272187341.0,12219070868.0
12,(Tăng)/giảm các khoản phải thu,5342397489.0,-43006793008.0,50560818167.0,-22247526452.0,9973752216.0,31299877537.0,44620736699.0,2566383548.0,-34286421260.0,6006323907.0
13,(Tăng)/giảm hàng tồn kho,-6823022080.0,6502862043.0,-23483580572.0,-8589475854.0,-18926259347.0,46058870092.0,-29134512429.0,-17026681834.0,-4093451068.0,-52217948622.0
14,Tăng/(giảm) các khoản phải trả,-6665794591.0,15010703319.0,-29146126487.0,25445845824.0,-2014930383.0,-52902333909.0,-14637204638.0,8131743445.0,-13647918513.0,31921093221.0
15,( Tăng)/giảm chi phí trả trước,494144570.0,7909171410.0,1599283844.0,-99706894.0,-1464066669.0,-19903669262.0,1588004630.0,-1565576251.0,969721567.0,-847568989.0
17,Chi phí lãi vay đã trả,0.0,-19718099227.0,-9344164921.0,-9285618302.0,0.0,-9877481454.0,-9302095041.0,-9491580057.0,-8272187341.0,-12219070868.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,-500000000.0,-3550000000.0,-1446987852.0,-9833058994.0,-150000000.0,0.0,-3258603558.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,0.0,-467370597.0,0.0,0.0,0.0,-383645779.0,0.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-1147779606.0,4609431710.0,-3960623774.0,-35179065996.0,26721648746.0,-25780702092.0,-6307750810.0,-6449222941.0,-2832896511.0,-66762034540.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-1571798068.0,3373621597.0,-4636661170.0,-851136255.0,-1389826796.0,-26075532047.0,-808598506.0,-9874665974.0,-430446691.0,-66206801694.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,-3300000000.0,-445186181.0,-34367264361.0,27867264361.0,0.0,-6356499068.0,-2000000000.0,8356499068.0,-750335532.0
28,Cổ tức và tiền lãi nhận được,424018462.0,214901022.0,957587213.0,39334620.0,244211181.0,294829955.0,743710400.0,399934879.0,863343217.0,195102686.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,4166212785.0,-10825175751.0,833234206.0,37559889361.0,-28118162768.0,21903341009.0,5748039983.0,14118830172.0,59313369923.0,51579202237.0
32,Tiền thu được các khoản đi vay,204229665592.0,259662901686.0,267957013803.0,273606470406.0,259946983082.0,306566004872.0,306645124070.0,297598732567.0,419763830607.0,325112286929.0
33,Tiển trả các khoản đi vay,-198445870502.0,-256965813136.0,-265838966454.0,-234597674097.0,-272272113397.0,-282481729186.0,-298476715985.0,-278593328178.0,-358537388911.0,-271612864148.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,-1617582305.0,-862658601.0,-1269030743.0,-1445048348.0,-2519643453.0,-2180934677.0,-2420368102.0,-4882523017.0,-1917122973.0,-1920220544.0
35,Cổ tức đã trả,0.0,-12659605700.0,-15782400.0,-3858600.0,-13273389000.0,0.0,0.0,-4051200.0,4051200.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,2328984139.0,-6677333509.0,-681961748.0,3097130973.0,-3013311094.0,2833293200.0,9062963519.0,5212058719.0,17696859677.0,-22990932855.0
38,Tiền và tương đương tiền đầu kỳ,7603800959.0,9932783098.0,3232799481.0,2550837733.0,5647968706.0,2634657612.0,3166996825.0,9156175043.0,14368233762.0,32451818394.0
40,Tiền và tương đương tiền cuối kỳ,9932785098.0,3232799481.0,2550837733.0,5647968706.0,2634657612.0,5467950812.0,12229960344.0,14368233762.0,32112133981.0,9803843249.0
