,Unnamed: 0,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,63106367690.0,-4537720073.0,37824782308.0,-86519504988.0,92683446382.0,163513166617.0,-10336037111.0,15884080033.0,-9540110062.0,60136759015.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,107920641920.0,6114838767.0,76744344682.0,88371460904.0,148988800536.0,56235458379.0,42728562834.0,29481886789.0,75526836023.0,40111105969.0
2,Lãi trước thuế,92043739055.0,48289635898.0,43997077068.0,76455202725.0,108698116398.0,61019498942.0,52699633093.0,35532232801.0,49995432458.0,33200172760.0
3,Khấu hao TSCĐ,16108523120.0,3200918263.0,22244031719.0,6434459435.0,7084655803.0,7224576245.0,8373342353.0,8267674788.0,8022009053.0,7051213237.0
5,Chi phí dự phòng,6385327586.0,9987767058.0,7467856879.0,8581914765.0,31429404572.0,1221239679.0,-12324145456.0,-12801206620.0,18263367560.0,-1059365716.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,821633001.0,279036888.0,0.0,-111349610.0,64008171.0,-381710508.0,-114622059.0,73508724.0,84863632.0,313766341.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-20451946467.0,-51757582514.0,-13620146413.0,-5851569953.0,-5843943682.0,-12096217008.0,-6527128067.0,-4497669454.0,-5372584105.0,-4205525323.0
9,Chi phí lãi vay,13191931367.0,-976616089.0,14616074091.0,2666058728.0,4862559274.0,-316099980.0,322872810.0,1306346550.0,3294704716.0,3252262116.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,2694000000.0,0.0,298610160.0,1601000000.0,1239042709.0,1558582554.0
12,(Tăng)/giảm các khoản phải thu,23287163571.0,51349654452.0,20477819851.0,-174424231049.0,-124835918022.0,173305504570.0,19337581697.0,-8447449251.0,-60498260631.0,-36770534882.0
13,(Tăng)/giảm hàng tồn kho,-25274757907.0,33441142344.0,16246293996.0,-70397060992.0,6933197280.0,38345939827.0,18174962424.0,-21430588905.0,-38908400011.0,49634728753.0
