,CHỈ TIÊU,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Doanh số,2741615588389.0,1871988779740.0,1389535351767.0,1977562892129.0,1733823791209.0,1965886159738.0,1369865643823.0,2162617175455.0,2475978768526.0,2516417427451.0
1,Các khoản giảm trừ,-21377095639.0,-20055018218.0,-13904815326.0,-41617511135.0,-38183963163.0,-10018354167.0,-14447820830.0,-28967048282.0,-35753551435.0,-47924700980.0
2,Doanh số thuần,2720238492750.0,1851933761522.0,1375630536441.0,1935945380994.0,1695639828046.0,1955867805571.0,1355417822993.0,2133650127173.0,2440225217091.0,2468492726471.0
3,Giá vốn hàng bán,-1914715610402.0,-1363328864823.0,-1045151929347.0,-1424414261514.0,-1255147763518.0,-1540122225802.0,-1000571414013.0,-1515662397532.0,-1730680559444.0,-1844731692256.0
4,Lãi gộp,805522882348.0,488604896699.0,330478607094.0,511531119480.0,440492064528.0,415745579769.0,354846408980.0,617987729641.0,709544657647.0,623761034215.0
5,Thu nhập tài chính,37988319358.0,39757681872.0,27547088552.0,32652136960.0,28848855310.0,33918745018.0,25556928881.0,28380090780.0,33507756386.0,57112572812.0
6,Chi phí tài chính,-5753156690.0,-5582514333.0,-4459667006.0,-4117119174.0,-3543475894.0,-2755476474.0,-3393295936.0,-2640825553.0,-2359285928.0,-2072959019.0
7,Trong đó: Chi phí lãi vay,-4563724532.0,-4126434757.0,-3868014908.0,-2755371643.0,-2336047659.0,-2104964424.0,-3101342558.0,-2620663710.0,-2054340951.0,-930549174.0
8,Lãi/(lỗ) từ công ty liên doanh,1003447552.0,-4989966231.0,-96578516.0,400071204.0,276353936.0,9485257498.0,-1862434128.0,2656600150.0,3569785464.0,3126599195.0
9,Chi phí bán hàng,-346339774956.0,-400456293456.0,-222507851434.0,-248854005632.0,-201001490446.0,-315966943580.0,-235288705418.0,-279583962399.0,-353407863292.0,-422573113581.0
10,Chi phí quản lý doanh  nghiệp,-111343648353.0,-190166059169.0,-93976786472.0,-86185178187.0,-112429686065.0,-136454301356.0,-94299876580.0,-134658043237.0,-123646226314.0,-194714632425.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,381078069259.0,-72832254618.0,36984812218.0,205427024651.0,152642621369.0,3972860875.0,45559025799.0,232141589382.0,267208823963.0,64639501197.0
12,Thu nhập khác,21596854813.0,322071056433.0,27999035129.0,1498725180.0,5867517453.0,-435628022.0,3707880601.0,10020464629.0,5985790429.0,32668522105.0
13,Chi phí khác,697169246.0,-7487831908.0,-2823950448.0,-1995884417.0,-2035162922.0,-2421653378.0,-2695753296.0,-1989743954.0,-758969487.0,-1129192338.0
14,"Thu nhập khác, ròng",22294024059.0,314583224525.0,25175084681.0,-497159237.0,3832354531.0,-2857281400.0,1012127305.0,8030720675.0,5226820942.0,31539329767.0
16,Lãi/(lỗ) ròng trước thuế,403372093318.0,241750969907.0,62159896899.0,204929865414.0,156474975900.0,1115579475.0,46571153104.0,240172310057.0,272435644905.0,96178830964.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-61857254841.0,-14421611436.0,-14768596698.0,-21411102214.0,-18788520911.0,-1575990624.0,-13793042875.0,-33484349315.0,-35682085254.0,-46527848111.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,-810245364.0,6574074089.0,244793489.0,-1672026206.0,-685709460.0,1852938670.0,1789371510.0,-2069820301.0,-898632662.0,2021853726.0
19,Chi phí thuế thu nhập doanh nghiệp,-62667500205.0,-7847537347.0,-14523803209.0,-23083128420.0,-19474230371.0,276948046.0,-12003671365.0,-35554169616.0,-36580717916.0,-44505994385.0
20,Lãi/(lỗ) thuần sau thuế,340704593113.0,233903432560.0,47636093690.0,181846736994.0,137000745529.0,1392527521.0,34567481739.0,204618140441.0,235854926989.0,51672836579.0
21,Lợi ích của cổ đông thiểu số,28213427838.0,-20236952588.0,-15847141261.0,35103606817.0,9545727825.0,-8313979025.0,-11092484654.0,22081670700.0,30996195098.0,-4264754535.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,312491165275.0,254140385148.0,63483234951.0,146743130177.0,127455017704.0,9706506546.0,45659966393.0,182536469741.0,204858731891.0,55937591114.0
23,Lãi cơ bản trên cổ phiếu,1310.0,1096.0,274.0,633.0,550.0,-27.0,197.0,787.0,884.0,141.0
24,Lãi trên cổ phiếu pha loãng,1310.0,1096.0,0.0,633.0,550.0,27.0,197.0,787.0,884.0,141.0
