,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,432628696073.0,525600009856.0,699753049544.0,829804949123.0,909853604471.0,960464544579.0,1295042509083.0,1782150004263.0,1318963695310.0,1648026823322.0
1,Các khoản giảm trừ,-383436369.0,-551231706.0,-281937074.0,-193608591.0,0.0,-3777356364.0,0.0,0.0,0.0,0.0
2,Doanh số thuần,432245259704.0,525048778150.0,699471112470.0,829611340532.0,909853604471.0,956687188215.0,1295042509083.0,1782150004263.0,1318963695310.0,1648026823322.0
3,Giá vốn hàng bán,-351439076002.0,-437038476577.0,-549158942161.0,-643742005208.0,-683567927841.0,-730035133585.0,-985896557482.0,-1334639504997.0,-996093135276.0,-1273025556343.0
4,Lãi gộp,80806183702.0,88010301573.0,150312170309.0,185869335324.0,226285676630.0,226652054630.0,309145951601.0,447510499266.0,322870560034.0,375001266979.0
5,Thu nhập tài chính,1296402044.0,1257050297.0,3274301447.0,5553023232.0,9954433551.0,8085389016.0,3998932160.0,6484409050.0,3450113273.0,5384340834.0
6,Chi phí tài chính,-6955966230.0,-4939143562.0,-3320885991.0,-4853753873.0,-7626299870.0,-14610991530.0,-14924512166.0,-14651759203.0,-13220487630.0,-11297899768.0
7,Trong đó: Chi phí lãi vay,-6717471049.0,-4894876260.0,-3308798021.0,-4848051047.0,-7623489285.0,-14609086857.0,-14909571382.0,-14454033365.0,-13204067321.0,-11290429775.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,58937635.0,34849510.0,87023061.0,111979865.0,68860821.0,132137425.0,98603288.0,79005703.0
9,Chi phí bán hàng,-33093214948.0,-45387370647.0,-58411604618.0,-58579212991.0,-68040880896.0,-87455073956.0,-126576010466.0,-170722245656.0,-116196614271.0,-142795587677.0
10,Chi phí quản lý doanh  nghiệp,-28283166084.0,-25982469350.0,-30036915305.0,-29287275953.0,-49611949063.0,-35991735034.0,-37374293556.0,-68010341248.0,-35488766561.0,-47464981452.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,13770238484.0,12958368311.0,61876003477.0,98736965249.0,111048003413.0,96791622991.0,134338928394.0,200742699634.0,161513408133.0,178906144619.0
12,Thu nhập khác,7184753981.0,9237939139.0,5663050049.0,2613770292.0,3028540675.0,2739385502.0,1076079397.0,1763697410.0,3657105003.0,3608666487.0
13,Chi phí khác,-4361923283.0,-3527824846.0,-3921060297.0,-3780628631.0,-3811912600.0,-495287089.0,-1055707336.0,-2304758064.0,-2604777246.0,-1023972299.0
14,"Thu nhập khác, ròng",2822830698.0,5710114293.0,1741989752.0,-1166858339.0,-783371925.0,2244098413.0,20372061.0,-541060654.0,1052327757.0,2584694188.0
16,Lãi/(lỗ) ròng trước thuế,16609579683.0,18710644738.0,63617993229.0,97570106910.0,110264631488.0,99035721404.0,134359300455.0,200201638980.0,162565735890.0,181490838807.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-2819011043.0,-3273415616.0,-7318235383.0,-12267510315.0,-18345540128.0,-17027504965.0,-27000137676.0,-33881349105.0,-34068762906.0,-36124561104.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,-160264019.0,1574956702.0,-288666180.0,1195444508.0,-91807451.0,-3494230474.0,662198044.0,2894305269.0,41466621.0,-2327508460.0
19,Chi phí thuế thu nhập doanh nghiệp,-2979275062.0,-1698458914.0,-7606901563.0,-11072065807.0,-18437347579.0,-20521735439.0,-26337939632.0,-30987043836.0,-34027296285.0,-38452069564.0
20,Lãi/(lỗ) thuần sau thuế,13630304621.0,17012185824.0,56011091666.0,86498041103.0,91827283909.0,78513985965.0,108021360823.0,169214595144.0,128538439605.0,143038769243.0
21,Lợi ích của cổ đông thiểu số,148696161.0,85518589.0,65912112.0,149650562.0,-1024470019.0,1840281454.0,1372268551.0,1677475542.0,501988083.0,1777148717.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,13481608460.0,16926667235.0,55945179554.0,86348390541.0,92851753928.0,76673704511.0,106649092272.0,167537119602.0,128036451522.0,141261620526.0
23,Lãi cơ bản trên cổ phiếu,1685.0,1692.67,4979.0,8015.0,7273.0,5702.0,7595.0,11347.0,7922.0,7516.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,8015.0,7273.0,5702.0,7595.0,11347.0,7922.0,7516.0
