,CHỈ TIÊU,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Doanh số,255452836139.0,407635296281.0,312505816112.0,455049795461.0,343464153020.0,552283856720.0,537503789444.0,627827795130.0,356885267906.0,509647935314.0
1,Các khoản giảm trừ,-7734062479.0,24463362.0,-167435263.0,-17379589888.0,-1197026583.0,-4491268815.0,-1215864518.0,-4777203300.0,0.0,-7335054225.0
2,Doanh số thuần,247718773660.0,407659759643.0,312338380849.0,437670205573.0,342267126437.0,547792587905.0,536287924926.0,623050591830.0,356885267906.0,502312881089.0
3,Giá vốn hàng bán,-202891106057.0,-375537214946.0,-276363541985.0,-341475501662.0,-268579297335.0,-486194735062.0,-461459079856.0,-542198243850.0,-283722929173.0,-417987104650.0
4,Lãi gộp,44827667603.0,32122544697.0,35974838864.0,96194703911.0,73687829102.0,61597852843.0,74828845070.0,80852347980.0,73162338733.0,84325776439.0
5,Thu nhập tài chính,2920854657.0,748148547.0,2661075244.0,2433715188.0,9690881456.0,4735284651.0,23504625386.0,-7164043189.0,8756561632.0,17317473453.0
6,Chi phí tài chính,-28237494901.0,-25462961833.0,-24114368240.0,16795489792.0,-29722789671.0,-28828434299.0,-26034463162.0,-21375173570.0,-19886892651.0,-32349087444.0
7,Trong đó: Chi phí lãi vay,-27397949010.0,-26978219520.0,-23365920141.0,18015544309.0,-25105647213.0,-25794509527.0,-20322512541.0,-22048516991.0,-20023297510.0,-23428304497.0
8,Lãi/(lỗ) từ công ty liên doanh,-213656203.0,-219470655.0,-1220078991.0,-289488685.0,128306300.0,-405760401.0,-1729377724.0,2688944992.0,-2795411562.0,18058768.0
9,Chi phí bán hàng,-20284578926.0,-29091589665.0,-35792560126.0,-39347514813.0,-38172019588.0,-33773791168.0,-40882720588.0,-43546525416.0,-30096971050.0,-41664927389.0
10,Chi phí quản lý doanh  nghiệp,-15113371555.0,-28585963324.0,-16441791086.0,-38227828580.0,-12484566549.0,-17808936336.0,-13753171147.0,-40145966846.0,-30914831890.0,-31750613421.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,-16100579325.0,-50489292233.0,-38932884335.0,37559076813.0,3127641050.0,-14483784710.0,15933737835.0,-28690416049.0,-1775206788.0,-4103319594.0
12,Thu nhập khác,37817555354.0,26027425515.0,1564769116.0,17037084498.0,48071818025.0,37008346996.0,3490096001.0,16157816916.0,5539673363.0,10802288420.0
13,Chi phí khác,-13081845344.0,-5214392714.0,-1827863917.0,-6392512801.0,-49389660102.0,-13104734432.0,-1092141708.0,-1763777278.0,-1408043438.0,-7921483083.0
14,"Thu nhập khác, ròng",24735710010.0,20813032801.0,-263094801.0,10644571697.0,-1317842077.0,23903612564.0,2397954293.0,14394039638.0,4131629925.0,2880805337.0
16,Lãi/(lỗ) ròng trước thuế,8635130685.0,-29676259432.0,-39195979136.0,48203648510.0,1809798973.0,9419827854.0,18331692128.0,-14296376411.0,2356423137.0,-1222514257.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-142927081.0,-311336789.0,-83124689.0,83124689.0,-399222257.0,-81065240.0,0.0,-252223469.0,0.0,-327682684.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,565628900.0,565628900.0,0.0,422360065.0,211180032.0,211180032.0,211180032.0,502295288.0,356737659.0,356737660.0
19,Chi phí thuế thu nhập doanh nghiệp,422701819.0,254292111.0,-83124689.0,505484754.0,-188042225.0,130114792.0,211180032.0,250071819.0,356737659.0,29054976.0
20,Lãi/(lỗ) thuần sau thuế,9057832504.0,-29421967321.0,-39279103825.0,48709133264.0,1621756748.0,9549942646.0,18542872160.0,-14046304592.0,2713160796.0,-1193459281.0
21,Lợi ích của cổ đông thiểu số,-4117388402.0,1796634594.0,713495774.0,7815325706.0,478301426.0,2770986505.0,3304869101.0,-9583289754.0,442366993.0,1192801232.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,13175220906.0,-31218601915.0,-39992599599.0,40893807558.0,1143455322.0,6778956141.0,15238003059.0,-4463014838.0,2270793803.0,-2386260513.0
23,Lãi cơ bản trên cổ phiếu,42.0,-100.0,-129.0,132.0,4.0,22.0,38.0,-12.0,6.0,-6.0
24,Lãi trên cổ phiếu pha loãng,42.0,-100.0,-129.0,132.0,4.0,22.0,38.0,-12.0,6.0,-6.0
