,CHỈ TIÊU,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Doanh số,980177386504.0,752232151256.0,945730871205.0,980189603618.0,782949463674.0,828627694663.0,1122072016400.0,1048663344463.0,1229396510279.0,940617635834.0
1,Các khoản giảm trừ,-592530366.0,-1786381.0,-29707494.0,-1917498792.0,-24295474.0,-110425486.0,-56176240.0,-17570694.0,-2941953.0,-3283808221.0
2,Doanh số thuần,979584856138.0,752230364875.0,945701163711.0,978272104826.0,782925168200.0,828517269177.0,1122015840160.0,1048645773769.0,1229393568326.0,937333827613.0
3,Giá vốn hàng bán,-804222494058.0,-608795422570.0,-791222956311.0,-815308573105.0,-707019618647.0,-708362657177.0,-952348374268.0,-875484605588.0,-1014602541148.0,-784703423597.0
4,Lãi gộp,175362362080.0,143434942305.0,154478207400.0,162963531721.0,75905549553.0,120154612000.0,169667465892.0,173161168181.0,214791027178.0,152630404016.0
5,Thu nhập tài chính,10669917988.0,12928992979.0,13792898919.0,11319909219.0,17359161639.0,18140616636.0,23770508999.0,12486537495.0,22610362391.0,47086697842.0
6,Chi phí tài chính,-11599343486.0,-4780461468.0,-10432316563.0,-10846719833.0,-12405390967.0,-17662452155.0,-19466789389.0,-28930746375.0,-34071311982.0,-47844580644.0
7,Trong đó: Chi phí lãi vay,-6252095452.0,-4293887222.0,-4452148163.0,-4787514617.0,-5222852438.0,-4762037513.0,-5120074871.0,-6669754161.0,-8273713317.0,-10976180167.0
8,Lãi/(lỗ) từ công ty liên doanh,2327879820.0,3641478559.0,1688113441.0,1910136419.0,1290227929.0,2334585785.0,1847231378.0,3729372624.0,950363198.0,1466261316.0
9,Chi phí bán hàng,-34708048498.0,-38073792555.0,-43129306313.0,-50395401111.0,-43045994633.0,-47826035512.0,-40245976472.0,-47655523180.0,-43989518851.0,-45866650034.0
10,Chi phí quản lý doanh  nghiệp,-36249191863.0,-25070971043.0,-38921023986.0,-43088917056.0,-41507943109.0,-46384422102.0,-44626507787.0,-45494361389.0,-45474348811.0,-34209170919.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,105803576041.0,92080188777.0,77476572898.0,71862539359.0,-2404389588.0,28756904652.0,90945932621.0,67296447356.0,114816573123.0,73262961577.0
12,Thu nhập khác,503546251.0,1855905729.0,568111126.0,1902320871.0,200313170.0,596615487.0,1341051442.0,927933088.0,1032960361.0,1325696771.0
13,Chi phí khác,-54829014.0,-56982944.0,-383367015.0,-54558478.0,-3863.0,-21953921.0,-383760.0,-53803532.0,-431044442.0,-159530738.0
14,"Thu nhập khác, ròng",448717237.0,1798922785.0,184744111.0,1847762393.0,200309307.0,574661566.0,1340667682.0,874129556.0,601915919.0,1166166033.0
16,Lãi/(lỗ) ròng trước thuế,106252293278.0,93879111562.0,77661317009.0,73710301752.0,-2204080281.0,29331566218.0,92286600303.0,68170576912.0,115418489042.0,74429127610.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-20698091643.0,-14691821717.0,-15392472835.0,-10313097530.0,-300912578.0,-1443002878.0,-18606620740.0,-12452605686.0,-22942450247.0,-15919231003.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,-3580022728.0,0.0,-4575956749.0,0.0,-2815104038.0,0.0,-532430001.0,0.0,1217968075.0
19,Chi phí thuế thu nhập doanh nghiệp,-20698091643.0,-18271844445.0,-15392472835.0,-14889054279.0,-300912578.0,-4258106916.0,-18606620740.0,-12985035687.0,-22942450247.0,-14701262928.0
20,Lãi/(lỗ) thuần sau thuế,85554201635.0,75607267117.0,62268844174.0,58821247473.0,-2504992859.0,25073459302.0,73679979563.0,55185541225.0,92476038795.0,59727864682.0
21,Lợi ích của cổ đông thiểu số,361507861.0,570216300.0,59172973.0,41171039.0,349780781.0,691272614.0,298123506.0,749125924.0,509784423.0,167507788.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,85192693774.0,75037050817.0,62209671201.0,58780076434.0,-2854773640.0,24382186688.0,73381856057.0,54436415301.0,91966254372.0,59560356894.0
23,Lãi cơ bản trên cổ phiếu,0.0,0.0,0.0,0.0,0.0,0.0,875.0,451.0,0.0,0.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,875.0,451.0,0.0,0.0
