,CHỈ TIÊU,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Doanh số,20614349000000.0,22100147000000.0,20320723000000.0,21577402000000.0,23903900000000.0,23989594000000.0,18218759000000.0,17862146000000.0,19577827000000.0,20722018000000.0
1,Các khoản giảm trừ,-400041000000.0,-500616000000.0,-343862000000.0,-358108000000.0,-299091000000.0,-161791000000.0,-29423000000.0,-28093000000.0,-54772000000.0,-79237000000.0
2,Doanh số thuần,20214308000000.0,21599531000000.0,19976861000000.0,21219294000000.0,23604809000000.0,23827803000000.0,18189336000000.0,17834053000000.0,19523055000000.0,20642781000000.0
3,Giá vốn hàng bán,-15396469000000.0,-16384772000000.0,-15662741000000.0,-16372047000000.0,-17508621000000.0,-16950557000000.0,-13100229000000.0,-12866613000000.0,-14098747000000.0,-15088612000000.0
4,Lãi gộp,4817839000000.0,5214759000000.0,4314120000000.0,4847247000000.0,6096188000000.0,6877246000000.0,5089107000000.0,4967440000000.0,5424308000000.0,5554169000000.0
5,Thu nhập tài chính,158539000000.0,177224000000.0,216267000000.0,245419000000.0,326610000000.0,6011282000000.0,1006046000000.0,585014000000.0,330194000000.0,654309000000.0
6,Chi phí tài chính,-1277077000000.0,-1420426000000.0,-1382728000000.0,-1396712000000.0,-1366192000000.0,-1560899000000.0,-1296138000000.0,-1576125000000.0,-1666642000000.0,-1822737000000.0
7,Trong đó: Chi phí lãi vay,-1090959000000.0,-1138157000000.0,-1194144000000.0,-1179868000000.0,-1157486000000.0,-1137928000000.0,-1161355000000.0,-1073800000000.0,-1126241000000.0,-1486306000000.0
8,Lãi/(lỗ) từ công ty liên doanh,676550000000.0,831300000000.0,946559000000.0,1024394000000.0,933881000000.0,991807000000.0,1193860000000.0,1251638000000.0,1144826000000.0,749326000000.0
9,Chi phí bán hàng,-3315413000000.0,-3537186000000.0,-2728343000000.0,-2668793000000.0,-3083017000000.0,-3306185000000.0,-3044028000000.0,-2933387000000.0,-3284082000000.0,-3250042000000.0
10,Chi phí quản lý doanh  nghiệp,-850418000000.0,-519668000000.0,-902574000000.0,-907764000000.0,-1170650000000.0,-1083981000000.0,-921291000000.0,-1025072000000.0,-985235000000.0,-922716000000.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,210020000000.0,746003000000.0,463301000000.0,1143791000000.0,1736820000000.0,7929270000000.0,2027556000000.0,1269508000000.0,963369000000.0,962309000000.0
12,Thu nhập khác,977685000000.0,548516000000.0,51810000000.0,140481000000.0,146681000000.0,162178000000.0,80231000000.0,61066000000.0,35374000000.0,103036000000.0
13,Chi phí khác,-87303000000.0,-321222000000.0,-28058000000.0,-142409000000.0,-20435000000.0,-94646000000.0,-34021000000.0,-69387000000.0,-89851000000.0,-162040000000.0
14,"Thu nhập khác, ròng",890382000000.0,227294000000.0,23752000000.0,-1928000000.0,126246000000.0,67532000000.0,46210000000.0,-8321000000.0,-54477000000.0,-59004000000.0
16,Lãi/(lỗ) ròng trước thuế,1100402000000.0,973297000000.0,487053000000.0,1141863000000.0,1863066000000.0,7996802000000.0,2073766000000.0,1261187000000.0,908892000000.0,903305000000.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-238340000000.0,-377266000000.0,-186686000000.0,-216415000000.0,-405005000000.0,-691143000000.0,-128585000000.0,-68216000000.0,-230839000000.0,-199110000000.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,110503000000.0,-11638000000.0,42364000000.0,128014000000.0,128271000000.0,-186803000000.0,-50208000000.0,21902000000.0,162931000000.0,99359000000.0
19,Chi phí thuế thu nhập doanh nghiệp,-127837000000.0,-388904000000.0,-144322000000.0,-88401000000.0,-276734000000.0,-877946000000.0,-178793000000.0,-46314000000.0,-67908000000.0,-99751000000.0
20,Lãi/(lỗ) thuần sau thuế,972565000000.0,584393000000.0,342731000000.0,1053462000000.0,1586332000000.0,7118856000000.0,1894973000000.0,1214873000000.0,840984000000.0,803554000000.0
21,Lợi ích của cổ đông thiểu số,121063000000.0,319167000000.0,155361000000.0,262219000000.0,438876000000.0,682043000000.0,299093000000.0,233962000000.0,297829000000.0,356504000000.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,851502000000.0,265226000000.0,187370000000.0,791243000000.0,1147456000000.0,6436813000000.0,1595880000000.0,980911000000.0,543155000000.0,447050000000.0
23,Lãi cơ bản trên cổ phiếu,728.0,226.0,160.0,673.0,972.0,5452.0,1352.0,466.0,383.0,315.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
