,CHỈ TIÊU,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Thu nhập lãi và các khoản thu nhập tương tự,12883536000000.0,13348549000000.0,13338246000000.0,13486135000000.0,11504643000000.0,12498074000000.0,14239240000000.0,15446690000000.0,15858353000000.0,16655830000000.0
1,Chi phí lãi và các chi phí tương tự,-4999691000000.0,-4608551000000.0,-4218355000000.0,-4254299000000.0,-4030411000000.0,-3975204000000.0,-4351526000000.0,-4981037000000.0,-5473452000000.0,-6373177000000.0
2,Thu nhập lãi thuần,7883845000000.0,8739998000000.0,9119891000000.0,9231836000000.0,7474232000000.0,8522870000000.0,9887714000000.0,10465653000000.0,10384901000000.0,10282653000000.0
3,Thu nhập từ hoạt động dịch vụ,1605722000000.0,1719173000000.0,1629959000000.0,1716381000000.0,1472398000000.0,2065323000000.0,2099591000000.0,2450690000000.0,2793120000000.0,3112294000000.0
4,chi phí hoạt động dịch vụ,-665201000000.0,-686132000000.0,-642473000000.0,-631456000000.0,-681854000000.0,-869247000000.0,-850372000000.0,-912683000000.0,-1023664000000.0,-1231147000000.0
5,Lãi thuần từ hoạt động dịch vụ,940521000000.0,1033041000000.0,987486000000.0,1084925000000.0,790544000000.0,1196076000000.0,1249219000000.0,1538007000000.0,1769456000000.0,1881147000000.0
6,Lãi/(lỗ) thuần từ hoạy động kinh doanh ngoại hối và vàng,-126783000000.0,-87266000000.0,-43525000000.0,7087000000.0,-9619000000.0,-30337000000.0,-82911000000.0,-166609000000.0,-28551000000.0,-339979000000.0
7,Lãi/(lỗ) thuần từ mua bán chứng khoán kinh doanh,-4644000000.0,-3919000000.0,-49977000000.0,56343000000.0,-11009000000.0,13522000000.0,-66352000000.0,-232373000000.0,81249000000.0,68282000000.0
8,Lãi/(lỗ) thuần từ mua bán chứng khoán đầu tư,255196000000.0,298983000000.0,248942000000.0,1390387000000.0,727317000000.0,784220000000.0,171642000000.0,348602000000.0,10828000000.0,-22317000000.0
9,Thu nhập từ hoạt động khác,899436000000.0,1204317000000.0,1318510000000.0,1208092000000.0,1825218000000.0,1116884000000.0,7436486000000.0,1891589000000.0,1929963000000.0,1759002000000.0
10,Chi phí hoạt động khác,-378581000000.0,-480127000000.0,-529851000000.0,-931724000000.0,-666550000000.0,-532791000000.0,-326203000000.0,-568034000000.0,-677855000000.0,-860980000000.0
11,Lãi/(lỗ) thuần từ hoạt động khác,520855000000.0,724190000000.0,788659000000.0,276368000000.0,1158668000000.0,584093000000.0,7110283000000.0,1323555000000.0,1252108000000.0,898022000000.0
12,"Thu nhập từ góp vốn, mua cổ phần",2536000000.0,2477000000.0,0.0,0.0,2476000000.0,0.0,0.0,9654000000.0,3147000000.0,0.0
13,Tổng thu nhập hoạt động,9471526000000.0,10707504000000.0,11051476000000.0,12046946000000.0,10132609000000.0,11070444000000.0,18269595000000.0,13286489000000.0,13473138000000.0,12767808000000.0
14,Chi phí hoạt động,-2786691000000.0,-2767411000000.0,-2592035000000.0,-2816551000000.0,-2455568000000.0,-2854783000000.0,-2990976000000.0,-3524036000000.0,-3536223000000.0,-4064846000000.0
15,LN thuần từ hoạt động kinh doanh trước CF dự phòng rủi ro tín dụng,6684835000000.0,7940093000000.0,8459441000000.0,9230395000000.0,7677041000000.0,8215661000000.0,15278619000000.0,9762453000000.0,9936915000000.0,8702962000000.0
16,Chi phí dự phòng rủi ro tín dụng,-3872191000000.0,-4318155000000.0,-4453265000000.0,-4199237000000.0,-4978670000000.0,-5370906000000.0,-4132443000000.0,-5585723000000.0,-5422915000000.0,-7320145000000.0
17,Tổng lợi nhuận trước thuế,2812644000000.0,3621938000000.0,4006176000000.0,5031158000000.0,2698371000000.0,2844755000000.0,11146176000000.0,4176730000000.0,4514000000000.0,1382817000000.0
18,Chi phí thuế TNDN hiện hành,-561130000000.0,-724709000000.0,-804366000000.0,-1014795000000.0,-537551000000.0,-573226000000.0,-2229353000000.0,-852655000000.0,-971570000000.0,-851996000000.0
19,Chi phí thuế TNDN hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609627000000.0
20,Chi phí thuế thu nhập doanh nghiệp,-561130000000.0,-724709000000.0,-804366000000.0,-1014795000000.0,-537551000000.0,-573226000000.0,-2229353000000.0,-852655000000.0,-971570000000.0,-242369000000.0
21,Lợi nhuận sau thuế,2251514000000.0,2897229000000.0,3201810000000.0,4016363000000.0,2160820000000.0,2271529000000.0,8916823000000.0,3324075000000.0,3542430000000.0,1140448000000.0
22,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,157362000000.0,-245297000000.0,184131000000.0,187453000000.0,1125171000000.0
23,Cổ đông của Công ty mẹ,2251514000000.0,2897229000000.0,3201810000000.0,4016363000000.0,2160820000000.0,2428891000000.0,8671526000000.0,3508206000000.0,3729883000000.0,2265619000000.0
24,Lãi cơ bản trên cổ phiếu,0.0,0.0,1304.0,1636.0,0.0,0.0,1951.0,789.0,0.0,0.0
